,id,code,statDate,pubDate,statDate.1,eps,adjusted_profit,operating_profit,value_change_profit,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual
2469,186610,002250.XSHE,2022-12-31,2023-04-22,2022-12-31,0.75,507731875.98,763670331.05,-76207065.76,10.5164,7.6625,5.3248,9.3595,26.1468,90.2908,8.2519,9.3595,0.1583,15.0049,0.6097,80.8597,-8.068999999999999,72.8622,89.1356,8.1211,83.6435,19.4129,,19.4129,,44.3757,,127.9249,,120.9345,
2470,186611,300507.XSHE,2022-12-31,2023-04-22,2022-12-31,0.35,62341647.58,112572523.03,257603963.34,15.7009,3.5315,13.4287,32.1276,23.8274,88.2898,38.1819,32.1276,0.5335,10.8662,0.1274,30.705,70.2633,22.4923,102.4325,13.2712,113.33,12.1319,,12.1319,,146.92700000000002,,131.6726,,181.6612,
2471,186612,300022.XSHE,2022-12-31,2023-04-22,2022-12-31,0.0292,8116425.54,109356125.23,49232.92,12.8727,9.4171,3.6931,2.1941,15.2097,95.9613,2.9895,2.1941,6.4233,3.0133,1.5859999999999999,133.2332,0.06,73.1559,97.3958,4.4773,110.8608,13.4805,,13.4805,,-3.9592,,5.0049,,-27.635,
2472,186613,603806.XSHG,2022-12-31,2023-04-22,2022-12-31,1.19,1444091295.05,2038045407.65,81982257.55,12.0699,11.0417,9.3216,8.3656,15.6188,89.2038,8.9999,8.3656,0.3152,4.6631,-0.4343,119.7433,4.8168,91.48100000000001,84.1805,0.1379,1.2776,46.8164,,46.8164,,-31.2417,,-28.144000000000002,,-28.1341,
2473,186614,600820.XSHG,2022-12-31,2023-04-22,2022-12-31,0.89,2452208909.49,2849610540.74,957374246.99,10.7643,9.3964,2.1676,4.5858,12.9726,95.6344,5.8732,4.5858,0.0037,6.1621,2.2467,74.473,25.0205,87.2919,89.7768,5.7429,131.5491,4.8988,,4.8988,,29.4856,,23.3464,,17.391,
2474,186615,002103.XSHE,2022-12-31,2023-04-22,2022-12-31,-0.07,-35059794.1,69789042.69,-5339464.97,-4.5815,-4.4351,-1.9659,-1.5074,14.0432,97.1932,-0.9855,-1.5074,7.6611,3.9971,-0.9562,,,,105.488,10.2474,365.088,-12.547,,-12.547,,-272.0771,,-306.8986,,-296.7209,
2475,186616,600959.XSHG,2022-12-31,2023-04-22,2022-12-31,0.07,-184320084.56,-116614379.18,280881840.65,1.4922,-0.8413,1.1273,5.4153,27.3184,101.5537,1.1355,5.4153,10.1248,19.3236,-0.6243,-28.5599,68.7905,-56.382,103.2012,26.6933,,0.6321,,0.6321,,13.8584,,7.0667,,3.7585,
2476,186617,002676.XSHE,2022-12-31,2023-04-22,2022-12-31,0.0588,30160143.64,40544642.08,-247220.0,3.7764,2.6910000000000003,1.8159999999999998,1.9071,16.9245,98.0696,2.0818,1.9071,3.0992,10.2943,0.9095,88.2624,-0.5382,71.259,71.7405,2.1874,113.3133,-1.5181,,-1.5181,,21.2532,,18.134,,23.9948,
2477,186618,688066.XSHG,2022-12-31,2023-04-22,2022-12-31,1.43,221585737.15,336813678.04,973646.09,10.6529,8.9396,5.5971,10.7451,48.0476,86.292,11.3067,10.7451,9.6437,22.8364,1.649,123.2599,0.3563,83.9175,69.2232,-19.8611,-144.8864,67.3234,,67.3234,,27.5092,,32.1129,,32.0566,
2478,186619,002301.XSHE,2022-12-31,2023-04-22,2022-12-31,0.17,91267066.45,194932804.79,-69689638.01,4.2679,3.0746,1.4537,1.3985,10.071,97.741,1.5225,1.3985,5.4125,2.9399,-1.1308,156.2294,-55.8529,72.0412,174.5522,3.7716,166.9602,4.769,,4.769,,122.7328,,121.3501,,122.5317,
2479,186620,603507.XSHG,2022-12-31,2023-04-22,2022-12-31,0.73,31633006.64,87037748.34,47559752.96,4.9088,1.6408,2.0468,3.6428,13.9219,97.0029,4.5281,3.6428,1.0798,5.562,3.6951,68.8862,37.6413,33.4256,90.3132,1.7511,58.4263,19.7729,,19.7729,,-43.7194,,-43.6288,,-47.2027,
2480,186621,600308.XSHG,2022-12-31,2023-04-22,2022-12-31,0.38,399208088.16,548244090.96,24356948.65,4.636,4.343999999999999,2.4444,2.5448,10.0124,96.387,3.5728,2.5448,0.4442,4.8767,0.3989,102.6189,4.5591,93.7024,114.4801,5.6239,155.6597,1.8193,,1.8193,,-46.5588,,-50.0303,,-47.2742,
2481,186622,600025.XSHG,2022-12-31,2023-04-22,2022-12-31,0.35,6821815196.2,8012312925.55,241831533.55,10.2966,10.3277,4.4979,34.4161,56.4268,62.1019,39.3383,34.4161,0.2021,2.7926,13.9036,96.6233,2.9163,100.3023,114.8537,78.6036,207.4076,4.6535,,4.6535,,15.8767,,15.8496,,16.5088,
2482,186623,301079.XSHE,2022-12-31,2023-04-22,2022-12-31,0.6,30720312.66,35838565.45,3483882.87,10.9053,6.6827,6.8344,16.6645,29.3738,88.0866,14.3221,16.6645,3.7508,12.1301,0.6042,82.4912,8.019,61.2799,105.8143,19.95,167.459,-19.84,,-19.84,,-25.2842,,-1.5649,,-1.5649,
2483,186624,603698.XSHG,2022-12-31,2023-04-22,2022-12-31,0.31,160026782.91,215237647.31,1084275.9,5.4269,5.1971,3.5617,6.6674,20.4001,91.412,7.0032,6.6674,1.3349,10.5322,-0.7503,122.6281,0.6177,95.7659,93.4146,17.1988,200.2654,3.0723,,3.0723,,10.7531,,7.4628,,7.4628,
2484,186625,301119.XSHE,2022-12-31,2023-04-22,2022-12-31,1.23,86038918.59,98952540.02,1703273.1,11.902000000000001,10.4448,10.0159,22.9183,30.3707,76.8692,26.1091,22.9183,2.448,7.691,-3.7063,89.8369,1.5464,87.7562,96.4838,45.2975,195.8315,20.8098,,20.8098,,88.5342,,84.9553,,84.9553,
2485,186626,300018.XSHE,2022-12-31,2023-04-22,2022-12-31,0.02,14319724.87,24131616.5,6289088.4,0.7499,1.2089,0.4316,1.3688,46.1036,94.5503,6.99,1.3688,13.5428,26.9178,-0.8407,80.9808,21.1049,161.2053,105.3924,9.0127,165.3811,5.3028,,5.3028,,-65.6203,,-92.9626,,-90.0871,
2486,186627,301121.XSHE,2022-12-31,2023-04-22,2022-12-31,0.71,23201613.43,25210904.82,2449931.51,3.727,2.0669999999999997,2.4802,4.5364,20.8016,97.2663,3.8171,4.5364,3.2526,13.8598,0.1136,71.641,6.9619,55.4593,80.2079,0.5063,18.5199,15.4153,,15.4153,,-67.0067,,-58.4603,,-58.4603,
2487,186628,600336.XSHG,2022-12-31,2023-04-22,2022-12-31,0.18,128632494.13,188108551.15,-3534325.09,5.9941,5.2746,2.1139,1.6767,13.9676,98.0337,1.7251,1.6767,7.2852,4.0358,-0.4075,110.3895,-2.0741,87.9967,104.7118,-0.3783,-19.2388,10.9094,,10.9094,,-35.7999,,-26.8151,,-18.9296,
2488,186629,603727.XSHG,2022-12-31,2023-04-22,2022-12-31,0.23,16136522.17,-10103716.41,46164225.49,1.94,0.4845,1.2391,2.0087,11.7378,100.3141,1.4807,2.0087,0.1986,7.5402,3.0276,-20.8815,95.4083,24.9725,108.4645,12.5685,,-21.1768,,-21.1768,,-71.0914,,-61.1147,,-61.1148,
2489,186630,600901.XSHG,2022-12-31,2023-04-22,2022-12-31,0.81,2395755400.0,3187547937.29,414635.61,15.8023,15.6986,2.3155,55.4892,,,74.0646,55.4892,,9.8397,,99.1305,0.0129,99.3439,,-4.9118,-6.697,10.2888,,10.2888,,16.4022,,16.3635,,16.3635,
2490,186631,300490.XSHE,2022-12-31,2023-04-22,2022-12-31,-1.31,-442837420.62,-199325137.53,7738784.49,-18.816,-19.4278,-8.4334,-26.4994,21.9252,111.8649,-29.0818,-26.4994,9.2061,20.8648,2.9434,,,,115.1994,-12.7182,,-24.4812,,-24.4812,,-3939.7211,,-1887.2816,,-1808.3182,
2491,186632,688328.XSHG,2022-12-31,2023-04-22,2022-12-31,-0.44,-49833090.95,-57538253.68,-195504.8,-4.7701,-6.6318,-1.811,-5.069,33.4184,109.7719,-7.2456,-5.069,16.4024,24.5626,1.5534,,,,92.6603,3.4385,,-35.3606,,-35.3606,,-154.753,,-139.7625,,-164.2987,
2492,186633,688076.XSHG,2022-12-31,2023-04-22,2022-12-31,0.61,83092729.45,103456194.08,18000126.13,6.9382,4.4654,5.2814,18.8503,57.5733,84.1152,19.1698,18.8503,5.3687,34.9245,-0.0251,84.0027,14.6154,64.3598,83.88600000000001,4.4975,28.3135,1.1528,,1.1528,,-2.6979,,12.8321,,11.8887,
2493,186634,600172.XSHG,2022-12-31,2023-04-22,2022-12-31,0.0221,15755450.09,39595372.69,-5106809.49,0.9406,0.4808,0.3031,1.2787,30.7069,98.3572,1.6587,1.2787,2.5981,11.1973,13.8658,107.5777,-13.8748,51.1226,95.8433,29.2781,1782.1765,-9.1293,,-9.1293,,-26.5193,,-28.3692,,-28.3692,
2494,186635,300425.XSHE,2022-12-31,2023-04-22,2022-12-31,0.2836,171931048.1,226765219.19,3340923.35,9.1949,8.2501,5.0056,11.5564,33.6693,86.8129,11.8901,11.5564,8.7825,10.2161,0.6984,109.8542,1.6185,89.7245,60.0099,1.0304,7.8139,17.6625,,17.6625,,2.8842,,7.9653,,6.252000000000001,
2495,186636,002051.XSHE,2022-12-31,2023-04-22,2022-12-31,0.27,295930564.96,556573008.0,-57753848.3,3.0841,2.7325,1.4565,3.2899,13.887,94.2723,4.629,3.2899,2.59,9.4376,-4.1172,118.7611,-12.3235,88.5979,95.7001,2.5892,45.2046,12.4711,,12.4711,,59.1209,,22.6041,,18.2604,
2496,186637,000669.XSHE,2022-12-31,2023-04-22,2022-12-31,-0.2,-120286208.55,-61305091.7,8546726.1,-24.5445,-22.2429,-5.0856,-12.4219,10.7805,104.8701,-12.5077,-12.4219,1.9317,7.4267,5.5531,,,,112.6549,18.0958,,-36.1711,,-36.1711,,76.5445,,76.7958,,79.9093,
2497,186638,300303.XSHE,2022-12-31,2023-04-22,2022-12-31,0.14,158106417.32,240391822.75,22645088.09,6.4916,5.4553,3.9164,8.5683,24.1977,89.3716,9.4455,8.5683,2.8695,11.0639,-0.9033,112.3278,10.5814,84.0363,104.4537,15.6574,147.317,-4.62,,-4.62,,-24.0711,,-30.1283,,-30.741999999999997,
2498,186639,300191.XSHE,2022-12-31,2023-04-22,2022-12-31,0.13,38729108.04,58621082.48,252920.12,3.2915,3.1049,2.3099,8.6152,52.2177,87.8183,12.8229,8.6152,,21.5755,-0.3894,99.1274,0.4277,94.3311,99.2492,24.3505,199.894,18.4151,,18.4151,,34.5193,,19.8048,,19.7557,
2499,186641,300324.XSHE,2022-12-31,2023-04-22,2022-12-31,-0.3415,-624938255.58,-174854121.78,-6607716.35,-16.0086,-16.9576,-9.0457,-23.693,30.088,107.1282,-23.2258,-23.693,10.1178,26.7285,-0.1827,,,,111.2488,-2.9961,,-22.6579,,-22.6579,,-599.6352,,-429.2738,,-422.1346,
2500,186642,300326.XSHE,2022-12-31,2023-04-22,2022-12-31,-0.0296,-27098445.37,229179701.79,-28901970.7,-0.7777,-0.9902,-0.6921,-2.0542,63.751999999999995,80.3455,0.0084,-2.0542,24.3487,18.5051,0.3481,,,,119.5492,20.3043,103.3063,-8.0829,,-8.0829,,-99.9553,,-113.6874,,-113.1555,
2501,186643,300761.XSHE,2022-12-31,2023-04-22,2022-12-31,2.1082,864615267.11,1130390621.4,37112206.38,12.139000000000001,11.7826,7.2335,6.1634,14.3978,92.1759,6.3359,6.1634,1.1569,4.636,0.6742,125.5045,4.1205,97.0642,100.1706,12.7749,163.2748,29.7864,,29.7864,,336.6671,,325.0987,,325.1771,
2502,186644,301120.XSHE,2022-12-31,2023-04-22,2022-12-31,0.43,85429187.14,101748012.59,10837832.6,8.4041,7.3605,7.7111,21.5878,36.9693,77.4814,24.6757,21.5878,2.4242,12.4701,-1.3973,92.9545,9.9012,87.58200000000001,82.6974,8.5022,37.7563,10.7464,,10.7464,,15.9455,,15.7162,,15.7162,
2503,186645,300809.XSHE,2022-12-31,2023-04-22,2022-12-31,0.3,21301955.23,61254134.49,27638509.54,3.2430000000000003,1.4633,2.7583,16.283,33.2863,81.7866,16.7759,16.283,5.0767,16.586,-7.2535,109.6248,49.4639,45.1204,127.3756,18.2072,99.9658,-17.8632,,-17.8632,,-37.829,,-32.3583,,-38.347,
2504,186646,002405.XSHE,2022-12-31,2023-04-22,2022-12-31,-0.1482,-351174421.79,-531454112.85,-92617573.29,-2.7952,-2.9186,-3.5838,-15.2669,49.1548,115.8794,-15.1633,-15.2669,5.8944,62.0447,-3.6226,,,,100.1357,-4.6626,,9.3719,,9.3719,,-512.7645,,-506.7189,,-375.4794,
2505,186647,300625.XSHE,2022-12-31,2023-04-22,2022-12-31,0.34,54998537.97,76951260.27,20809946.77,4.3513,2.5131,2.8724,4.2063,29.5186,96.601,4.3527,4.2063,16.1207,9.4502,-0.1462,76.983,20.8185,57.7554,90.0747,4.4198,130.0302,-16.4186,,-16.4186,,322.3181,,261.3054,,261.3054,
2506,186648,300360.XSHE,2022-12-31,2023-04-22,2022-12-31,0.94,355907395.6,365566827.08,126940700.01,16.5753,12.4965,13.1291,32.0749,39.073,75.7311,36.2716,32.0749,4.611000000000001,12.4685,-3.1858,66.4625,23.0787,75.3924,106.1644,35.0418,144.3899,24.4673,,24.4673,,46.1873,,48.1974,,48.5224,
2507,186649,000885.XSHE,2022-12-31,2023-04-22,2022-12-31,1.645,1009831109.23,1425402879.69,67465559.03,17.4138,16.6494,4.8787,18.1365,39.4846,77.5732,23.4297,18.1365,0.4769,7.2016,8.4227,95.8546,4.5369,95.6104,65.7424,25.8838,115.4146,12.5552,,12.5552,,11.6493,,14.5577,,9.0868,
2508,186650,301230.XSHE,2022-12-31,2023-04-22,2022-12-31,1.1,62640367.44,69479324.18,503969.18,9.1938,8.5731,7.2268,14.0276,36.8738,85.4914,15.2115,14.0276,1.6954,21.8633,-1.5405,95.2796,0.6911,93.2483,98.9766,20.7345,142.9118,6.8427,,6.8427,,-15.9458,,-8.6994,,-8.6994,
2509,186651,300593.XSHE,2022-12-31,2023-04-22,2022-12-31,0.75,265319208.4,356303051.03,8415877.75,13.7741,12.9271,8.2634,16.9807,47.8015,79.2063,18.3459,16.9807,3.8644,20.9539,1.5314,113.25399999999999,2.6751,93.8505,66.8676,-17.6974,-85.1095,15.9563,,15.9563,,-1.8798,,-0.7697,,3.2944,
2510,186652,605305.XSHG,2022-12-31,2023-04-22,2022-12-31,1.02,127639693.11,135120772.81,19810331.77,7.346,6.0443,6.3577,19.4057,43.6702,83.0972,21.4136,19.4057,13.9257,16.7621,-4.4208,78.7475,11.5453,82.2795,113.6579,29.8405,176.5422,-9.451,,-9.451,,-35.2297,,-33.0495,,-33.0495,
2511,186653,002309.XSHE,2022-12-31,2023-04-22,2022-12-31,-0.56,-756611200.74,-481090863.94,263233894.23,-35.1947,-54.9039,-4.2103,-6.0001,8.566,105.8915,-4.5029,-6.0001,1.7666,9.84,2.385,,,,85.7525,4.7414,,-21.3428,,-21.3428,,86.944,,88.3243,,88.4204,
2512,186654,000008.XSHE,2022-12-31,2023-04-22,2022-12-31,-0.31,-879103603.36,-420458153.25,65067451.57,-17.6695,-18.3553,-7.1718,-47.7881,35.379,123.7151,-50.4115,-47.7881,18.0001,30.2819,10.0085,,,,138.9174,32.3371,,-19.9499,,-19.9499,,33.7829,,38.5509,,39.3095,
2513,186655,002931.XSHE,2022-12-31,2023-04-22,2022-12-31,0.24,38480940.27,35575117.83,6340172.01,7.0683,5.5975,4.0318,8.2734,22.9567,93.9429,8.468,8.2734,1.6980000000000002,14.7756,-0.1319,71.6439,12.7683,79.1912,116.1837,24.2447,400.2696,-18.3855,,-18.3855,,-49.9698,,-45.6566,,-38.6576,
2514,186656,603903.XSHG,2022-12-31,2023-04-22,2022-12-31,0.49,106710646.06,162246443.56,20307767.47,8.4931,7.5334,3.1445,9.027000000000001,32.5443,88.6973,10.8883,9.027000000000001,2.3332,13.5626,5.0303,106.2451,13.2983,88.7005,77.3314,0.3704,3.2775,-1.8303,,-1.8303,,-27.4752,,-31.2005,,-26.7304,
2515,186657,300661.XSHE,2022-12-31,2023-04-22,2022-12-31,2.4533,846673648.3,1032823046.63,32511870.3,29.7561,28.8365,23.2194,26.9246,58.9827,67.5982,28.9022,26.9246,5.2862,22.0266,-1.3139,112.1405,3.53,96.9096,105.6002,29.7376,91.7776,42.4029,,42.4029,,24.5705,,24.5696,,24.9194,
2516,186658,300632.XSHE,2022-12-31,2023-04-22,2022-12-31,0.17,39658499.36,57769747.96,3465121.54,2.7181,2.0528,2.0422,6.3141,28.4707,93.0084,7.2633,6.3141,10.2885,12.982999999999999,-2.5637,96.4471,5.785,75.5212,116.5667,7.4494,106.5476,-18.5308,,-18.5308,,-39.6656,,-36.2147,,-34.8407,
2517,186660,300279.XSHE,2022-12-31,2023-04-22,2022-12-31,-0.7312,-330106731.33,60205785.9,-128010789.79,-37.2322,-38.3055,-11.7325,-16.0239,14.5431,96.9208,-15.4457,-16.0239,1.5786,7.684,1.8739,,,,96.0785,1.1507,37.3702,-5.102,,-5.102,,-529.1381,,-610.6043,,-623.6359,
2518,186661,002212.XSHE,2022-12-31,2023-04-22,2022-12-31,0.1805,153699730.36,134955854.13,23756050.38,2.1302,1.5964,1.7403,5.7918,59.7182,96.1909,6.9141,5.7918,22.9169,32.2547,-0.0383,54.879,9.6603,74.9421,85.6041,-7.6511,-200.8638,5.7119,,5.7119,,-12.5095,,-9.2311,,-10.8286,
2519,186662,300065.XSHE,2022-12-31,2023-04-22,2022-12-31,-1.2018,-821172774.75,-161852027.64,17804882.33,-40.9765,-42.6563,-29.4244,-110.8512,18.2539,122.3425,-112.3569,-110.8512,11.8922,24.7554,3.4606,,,,129.4216,1.5686,,-19.7219,,-19.7219,,-1421.6717,,-1730.8708,,-1712.8237,
2520,186663,002011.XSHE,2022-12-31,2023-04-22,2022-12-31,0.91,460929621.59,620106047.16,-9683868.13,31.1678,17.1227,10.1044,8.2412,17.0061,93.8868,5.53,8.2412,2.7525,6.6677,0.9651,66.5125,-1.0387,54.9372,71.7533,12.5234,204.8567,3.1176,,3.1176,,12.0925,,111.4086,,106.9781,
2521,186664,300118.XSHE,2022-12-31,2023-04-22,2022-12-31,1.06,1025686010.12,1052521258.97,91778394.97,10.5839,11.4915,2.8185,3.2527,10.6937,96.4181,3.7379,3.2527,0.9469,6.135,-0.2485,98.0892,8.5532,108.5747,91.5275,10.3318,288.4488,56.0467,,56.0467,,620.7589,,6513.6794,,2332.3052,
2522,186665,300173.XSHE,2022-12-31,2023-04-22,2022-12-31,-0.42,-306726316.32,-73254449.0,4212240.26,-29.916999999999998,-30.0558,-6.8285,-22.3409,23.3004,105.1928,-19.576,-22.3409,7.0123,17.453,3.2696,,,,104.7502,7.7047,,21.1487,,21.1487,,19.429000000000002,,2.9024,,5.5444,
2523,186667,688228.XSHG,2022-12-31,2023-04-22,2022-12-31,1.46,42159973.18,72514823.91,40800069.11,7.8538,3.3777,7.0699,21.6949,43.5446,86.9328,21.7414,21.6949,9.5911,22.8291,-2.3308,60.1774,33.8585,43.0072,68.8546,-8.5067,-65.0998,20.4829,,20.4829,,53.2069,,42.3899,,61.0865,
2524,186669,300978.XSHE,2022-12-31,2023-04-22,2022-12-31,0.2,114586574.51,149476559.32,-46478701.53,5.5547,7.4428,2.9001,4.4375,26.7932,91.5415,4.1368,4.4375,6.8172,14.8371,-4.0548,216.5006,-67.3194,133.9896,99.7291,14.7201,174.0277,7.9973,,7.9973,,-43.4017,,-32.8988,,-26.1841,
2525,186671,600812.XSHG,2022-12-31,2023-04-22,2022-12-31,-0.402,-732565163.19,188007499.39,44020523.44,-12.1071,-12.8683,-2.9416,-6.4646,33.3804,98.2094,-5.4061,-6.4646,17.5626,7.6544,5.252999999999999,,,,95.0634,9.5657,534.2291,1.111,,1.111,,-517.2816,,-2018.434,,-3780.3282,
2526,186672,000705.XSHE,2022-12-31,2023-04-22,2022-12-31,0.23,68288944.36,107333989.96,4108195.09,4.1223,3.6169,2.6337,1.9743,18.2002,97.4108,2.5406,1.9743,10.640999999999998,4.6019,-0.1333,104.7271,4.0084,87.7394,95.7376,-0.4845,-18.7128,14.7682,,14.7682,,-0.8595,,1.7096,,0.6941,
2527,186673,300962.XSHE,2022-12-31,2023-04-22,2022-12-31,0.4081,105243913.31,124914851.46,,12.4336,12.147,10.685,32.8141,63.5928,62.9475,37.8441,32.8141,4.1203,21.9715,-1.2378,97.9138,,97.6956,107.3068,55.0022,148.4442,9.078,,9.078,,15.6858,,21.8254,,23.6533,
2528,186674,002811.XSHE,2022-12-31,2023-04-22,2022-12-31,-0.65,-189849957.7,-4607892.01,2140160.3,-12.9329,-14.0348,-6.2016,-15.9597,22.3888,100.4204,-17.4997,-15.9597,2.5307,15.9404,3.7128,,,,124.5712,23.8041,,-42.4552,,-42.4552,,-993.3139,,-1106.8221,,-1090.6615,
2529,186675,300113.XSHE,2022-12-31,2023-04-22,2022-12-31,-0.6,-420538155.4,71111393.73,3488416.23,-18.7514,-19.4294,-14.525,-34.1203,49.3857,93.6717,-33.1323,-34.1203,9.5002,36.3831,-3.1748,,,,108.6035,7.1366,112.7729,-1.6003,,-1.6003,,-417.2916,,-567.7264,,-763.4616,
2530,186676,300557.XSHE,2022-12-31,2023-04-22,2022-12-31,0.29,13815482.74,40467611.08,3251683.27,2.7597,1.9346,2.069,5.1528,30.2604,92.5682,5.0969999999999995,5.1528,8.7479,14.4677,-0.9408,146.329,11.7579,70.1016,92.1249,5.7684,77.618,22.7018,,22.7018,,37.5121,,38.4202,,45.9589,
2531,186677,603920.XSHG,2022-12-31,2023-04-22,2022-12-31,0.82,435061735.3,477098112.04,-13678006.15,14.9653,15.0008,6.7735,9.057,18.8314,89.2352,9.9759,9.057,1.3725,7.1345,-0.7315,108.2197,-3.1026,100.23700000000001,102.3554,22.2861,207.0269,17.8985,,17.8985,,83.6677,,100.7896,,107.0052,
2532,186678,003001.XSHE,2022-12-31,2023-04-22,2022-12-31,-1.14,-145550354.75,-125755199.83,1615588.23,-11.2664,-11.3883,-6.6361,-16.7964,3.5221,114.0241,-20.0243,-16.7964,1.3154,16.5916,-0.8531,,,,103.494,-10.6368,,-34.8965,,-34.8965,,-244.0618,,-235.1944,,-229.1261,
2533,186679,300578.XSHE,2022-12-31,2023-04-22,2022-12-31,0.085,6344007.33,23683273.06,4630580.25,1.0282,0.3863,0.7339,2.145,39.5853,96.4638,2.6224,2.145,15.8252,20.0222,-0.349,134.018,26.2033,37.5702,104.0747,8.9393,252.7961,-1.2603,,-1.2603,,108.8162,,106.0697,,107.1711,
2534,186680,000985.XSHE,2022-12-31,2023-04-22,2022-12-31,0.11900000000000001,11958066.78,17205747.86,106312.5,2.5779,2.0006,2.1833,0.5906,3.9413,99.3405,0.5672,0.5906,0.1775,3.0908,-0.2509,113.4911,0.7012,77.6048,114.3169,-0.5825,-88.3301,25.831999999999997,,25.831999999999997,,1.1324,,19.9814,,19.9814,
2535,186681,002218.XSHE,2022-12-31,2023-04-22,2022-12-31,0.068,77166022.98,105559614.87,24118709.3,2.2808,1.8287,1.3576,7.275,27.9415,92.0205,10.0539,7.275,0.6949,10.9312,6.68,90.096,20.5855,80.1811,96.414,36.2493,454.2788,-7.0787,,-7.0787,,-34.6463,,-50.7587,,-50.7587,
2536,186682,300117.XSHE,2022-12-31,2023-04-22,2022-12-31,-0.1042,-91095170.03,24275968.48,71689312.81,-118.9408,-145.0321,-1.6514,-3.8242,12.0535,98.7573,-5.8202,-3.8242,1.1172,6.5939,2.5693,,,,80.204,25.3029,2036.1908,36.652,,36.652,,92.3825,,94.4572,,94.4572,
2537,186683,600804.XSHG,2022-12-31,2023-04-22,2022-12-31,-0.27,-841243815.96,-572455739.84,301953163.44,-37.266999999999996,-69.1686,-5.6507,-12.8598,18.6647,115.4513,-11.7414,-12.8598,11.345,15.5866,6.9364,,,,85.9144,-13.1613,,-6.2469,,-6.2469,,67.5078,,65.1748,,61.2022,
2538,186684,300770.XSHE,2022-12-31,2023-04-22,2022-12-31,3.02,669590479.97,670007486.58,3995527.83,21.2074,20.5408,17.0158,48.3453,53.8096,53.102,48.5483,48.3453,3.313,7.0512,-3.792,96.6499,0.5764,96.8567,106.5089,70.4024,150.118,1.3905,,1.3905,,1.9215,,1.8145,,1.7043,
2539,186685,002327.XSHE,2022-12-31,2023-04-22,2022-12-31,0.65,481403241.15,589385700.43,3923305.13,14.2952,12.8915,11.3755,17.3343,53.0977,80.8616,20.2448,17.3343,25.6119,7.6062,-0.2693,91.3153,0.6078,90.1801,127.1345,23.0553,120.46600000000001,-3.1357,,-3.1357,,-2.8259,,-2.2061,,-2.2061,
2540,186686,002544.XSHE,2022-12-31,2023-04-22,2022-12-31,0.31,193065531.5,430986570.65,-5893123.26,5.7811,5.2304,2.4290000000000003,3.1834,19.0286,93.9088,3.4775,3.1834,3.7842,8.2809,0.3554,173.7679,-2.376,90.4741,82.4437,3.2235,52.9197,7.9799,,7.9799,,42.4345,,42.8285,,50.7284,
2541,186687,300781.XSHE,2022-12-31,2023-04-22,2022-12-31,0.295,25931179.06,49170590.72,12318323.64,4.8259,3.8573,5.5179,11.2813,43.1596,89.8721,13.5485,11.2813,22.4894,10.2639,-0.0841,74.7228,18.7197,79.9289,104.9356,18.9533,187.1398,-22.2142,,-22.2142,,-38.3625,,-36.7423,,-44.7177,
2542,186688,300442.XSHE,2022-12-31,2023-04-22,2022-12-31,1.57,1137933183.69,1113288684.06,70930920.9,70.1778,66.645,13.8303,44.0934,53.111999999999995,58.99100000000001,45.2727,44.0934,0.1484,8.0245,3.0747,90.7979,5.785,94.9659,102.7706,65.8681,160.6184,32.6083,,32.6083,,45.0528,,66.1002,,65.9751,
2543,186689,600185.XSHG,2022-12-31,2023-04-22,2022-12-31,-1.1,-1493783590.32,-344261194.79,-357172335.01,-27.9385,-20.2856,-6.5966,-50.994,24.2076,108.5074,-45.8555,-50.994,3.7199,4.1262,12.1042,,,,113.8238,41.0199,,-43.2698,,-43.2698,,-420.4489,,-573.6302,,-565.8812,
2544,186690,300255.XSHE,2022-12-31,2023-04-22,2022-12-31,0.02,8672602.32,29764208.2,,0.5717,0.2831,0.1809,0.4347,44.4211,98.726,0.8755,0.4347,26.2645,11.9058,4.0341,164.2951,,49.5196,99.0491,0.1338,10.5009,-21.2874,,-21.2874,,-92.1937,,-95.6084,,-92.50200000000001,
2545,186691,300043.XSHE,2022-12-31,2023-04-22,2022-12-31,-0.25,-317763829.58,-218545646.23,-11961548.17,-15.5793,-15.9465,-7.0439,-19.374000000000002,21.379,113.6086,-20.5738,-19.374000000000002,8.1899,20.1312,5.8146,,,,105.5704,12.4922,,14.1479,,14.1479,,59.2162,,53.1522,,53.1474,
2546,186692,002688.XSHE,2022-12-31,2023-04-22,2022-12-31,0.0968,69038444.27,138381305.37,-3936663.04,3.2423,2.9631,2.7547,5.5609,28.9156,93.4809,5.7116,5.5609,6.1579999999999995,15.1345,0.3408,116.4387,-3.3124,91.3892,99.575,5.8638,89.948,2.1519,,2.1519,,-13.2206,,-3.3159,,-19.6282,
